TimeStamp;Station.Number;Discrete.Chlorophyll;Salinity;Temperature
2012;18;;29.26;12.14
2012;18;;29.3;12.12
2012;18;;29.44;12.03
2012;18;;29.43;12.04
2012;18;;29.43;12.04
2012;18;;29.42;12.04
2012;18;;29.42;12.05
2012;18;;29.41;12.05
2012;18;;29.4;12.06
2012;18;;29.37;12.07
2012;18;;29.37;12.07
2012;18;;29.36;12.08
2012;18;;29.35;12.08
2012;18;;29.35;12.08
2012;18;;29.35;12.08
2012;18;;29.35;12.08
2012;18;;29.36;12.08
2012;18;;29.37;12.07
2012;18;;29.33;12.1
2012;18;;29.25;12.15
2012;18;;30.79;14.98
2012;18;;31.95;14.62
2012;18;;31.95;14.61
2012;18;;31.07;11.13
2012;18;;31.05;11.13
2012;18;;31.05;11.13
2012;18;6.3;30.98;11.14
2012;18;;30.98;11.14
2012;18;;30.87;11.15
2012;18;;30.78;11.17
2012;18;;30.77;11.17
2012;18;;30.76;11.17
2012;18;;30.75;11.17
2012;18;;30.72;11.17
2012;18;;30.69;11.18
2012;18;;30.32;11.23
2012;18;;29.94;11.28
2012;18;;29.82;11.29
2012;18;;29.47;11.33
2012;18;;29.18;11.36
2012;18;;31.11;11.12
2012;18;;29.09;11.37
2012;18;;31.16;11.12
2012;18;;31.5;11.07
2012;18;;32.09;14.27
2012;18;;32.1;14.24
2012;18;;32.12;14.22
2012;18;;32.12;14.22
2012;18;;32.12;14.22
2012;18;;32.12;14.21
2012;18;4.6;32.13;14.19
2012;18;;32.13;14.19
2012;18;;32.13;14.19
2012;18;;32.14;14.18
2012;18;;32.14;14.18
2012;18;;32.14;14.18
2012;18;;32.14;14.18
2012;18;;32.15;14.16
2012;18;;32.16;14.15
2012;18;;32.16;14.14
2012;18;;32.15;14.14
2012;18;;31.3;11.1
2012;18;;31.95;14.62
2012;18;;29.08;11.37
2012;18;;28.57;11.44
2012;18;3.3;31.95;14.62
2012;18;;31.95;14.62
2012;18;;31.95;14.62
2012;18;;31.95;14.62
2012;18;;31.95;14.62
2012;18;;31.95;14.62
2012;18;;31.95;14.62
2012;18;;31.95;14.62
2012;18;;31.95;14.62
2012;18;;31.95;14.62
2012;18;;31.95;14.62
2012;18;;31.95;14.62
2012;18;;31.95;14.62
2012;18;;31.95;14.61
2012;18;;31.95;14.61
2012;18;;31.95;14.62
2012;18;;31.95;14.62
2012;18;;31.95;14.63
2012;18;;28.87;11.4
2012;18;;25.74;11.8
2012;18;;25.94;11.8
2012;18;;28.47;11.46
2012;18;;28.32;11.48
2012;18;;28.26;11.49
2012;18;;28.15;11.51
2012;18;;28.11;11.51
2012;18;;28.1;11.51
2012;18;;27.96;11.53
2012;18;;27.66;11.57
2012;18;;27.51;11.59
2012;18;;26.92;11.66
2012;18;;26.82;11.67
2012;18;;26.21;11.76
2012;18;;26.04;11.79
2012;18;;25.98;11.8
2012;18;;25.93;11.8
2012;18;;25.93;11.8
2012;18;;25.94;11.8
2012;18;3.7;25.88;11.8
2012;18;;30.76;14.93
2012;18;;32.18;14.7
2012;18;;30.86;10.71
2012;18;;31.65;15.6
2012;18;;31.58;15.68
2012;18;;31.55;15.72
2012;18;;31.53;15.74
2012;18;;31.5;15.77
2012;18;;31.44;15.83
2012;18;;31.69;15.55
2012;18;;31.41;15.86
2012;18;;31.36;15.9
2012;18;;31.32;15.92
2012;18;;31.32;15.93
2012;18;;31.32;15.94
2012;18;;31.32;15.94
2012;18;;31.29;15.94
2012;18;;31.39;15.87
2012;18;;31.7;15.54
2012;18;;31.72;15.51
2012;18;;31.72;15.51
2012;18;;32.2;14.89
2012;18;1.8;32.2;14.89
2012;18;;32.2;14.9
2012;18;;31.74;15.48
2012;18;;31.74;15.48
2012;18;;31.74;15.48
2012;18;;31.74;15.48
2012;18;;31.74;15.48
2012;18;;31.74;15.49
2012;18;;31.74;15.49
2012;18;;31.74;15.49
2012;18;;31.74;15.49
2012;18;;31.74;15.49
2012;18;;31.74;15.49
2012;18;;31.74;15.49
2012;18;;30.86;10.71
2012;18;;31.74;15.48
2012;18;;31.28;15.94
2012;18;;32.2;14.89
2012;18;;32.27;14.75
2012;18;;32.27;14.74
2012;18;;32.29;14.71
2012;18;;32.29;14.71
2012;18;;32.29;14.71
2012;18;;32.29;14.71
2012;18;;32.26;14.75
2012;18;;32.29;14.7
2012;18;;32.3;14.7
2012;18;;32.29;14.7
2012;18;;32.3;14.69
2012;18;1.7;32.31;14.68
2012;18;;32.3;14.69
2012;18;;32.3;14.69
2012;18;;32.29;14.71
2012;18;;32.27;14.74
2012;18;;32.27;14.75
2012;18;;32.26;14.76
2012;18;;32.2;14.89
2012;18;;32.22;14.84
2012;18;;32.23;14.81
2012;18;;32.23;14.83
2012;18;;32.23;14.82
2012;18;;32.24;14.8
2012;18;;32.25;14.78
2012;18;;32.25;14.78
2012;18;;32.25;14.78
2012;18;;32.25;14.77
2012;18;;32.25;14.77
2012;18;;32.25;14.77
2012;18;;32.25;14.77
2012;18;;32.25;14.77
2012;18;;32.26;14.77
2012;18;;31.28;15.95
2012;18;;31.74;15.48
2012;18;;31.74;15.48
2012;18;;31.74;15.48
2012;18;;32.15;15.04
2012;18;1.8;32.15;15.03
2012;18;;32.16;15.02
2012;18;;32.18;15
2012;18;;32.18;14.99
2012;18;;32.19;14.98
2012;18;;32.14;15.04
2012;18;;32.19;14.98
2012;18;;32.21;14.96
2012;18;;32.21;14.95
2012;18;;31.04;14.34
2012;18;;31;14.34
2012;18;;30.93;14.33
2012;18;;30.85;14.33
2012;18;;32.2;14.96
2012;18;;32.13;15.06
2012;18;;32.13;15.07
2012;18;;32.11;15.1
2012;18;;31.87;15.43
2012;18;;31.92;15.35
2012;18;;31.99;15.27
2012;18;;32;15.25
2012;18;;32.01;15.24
2012;18;;32.01;15.23
2012;18;;32.01;15.23
2012;18;;32.02;15.23
2012;18;;32.03;15.21
2012;18;;32.05;15.18
2012;18;;32.06;15.17
2012;18;;32.1;15.11
2012;18;;32.1;15.1
2012;18;;32.1;15.11
2012;18;;32.3;14.69
2012;18;;30.91;14.33
2012;18;;30.91;14.33
2012;18;;30.9;14.33
2012;18;;30.89;14.33
2012;18;;30.58;11.02
2012;18;;30.6;11.02
2012;18;;30.63;11.02
2012;18;;30.8;11.03
2012;18;;30.89;11.03
2012;18;2.1;30.93;11.03
2012;18;;30.97;11.03
2012;18;4;31.74;15.48
2012;18;;31.74;15.48
2012;18;;31.74;15.47
2012;18;;31.75;15.47
2012;18;;31.75;15.47
2012;18;;31.74;15.48
2012;18;;31.74;15.47
2012;18;;31.74;15.48
2012;18;;30.47;11.01
2012;18;;32.31;14.68
2012;18;;30.37;11.01
2012;18;;30.18;11
2012;18;;30.88;14.33
2012;18;;30.77;14.33
2012;18;;30.54;14.32
2012;18;;30.31;14.31
2012;18;;29.94;14.29
2012;18;;29.65;14.28
2012;18;;29.59;14.27
2012;18;;29.47;14.28
2012;18;;29.37;14.28
2012;18;;29.29;14.28
2012;18;;30.02;11
2012;18;;30.05;11
2012;18;;30.07;11
2012;18;;30.09;11
2012;18;;30.13;11
2012;18;;30.29;11.01
2012;18;;32.3;14.69
2012;18;;31.16;16.09
2012;18;;31.11;16.18
2012;18;;30.05;10.88
2012;18;;30.01;10.92
2012;18;;30;10.94
2012;18;;29.99;10.95
2012;18;3.9;29.99;10.96
2012;18;;29.99;10.97
2012;18;;30.08;10.87
2012;18;3.5;31.07;10.6
2012;18;;30.88;10.64
2012;18;;30.87;10.64
2012;18;;30.85;10.64
2012;18;;30.84;10.64
2012;18;;30.82;10.65
2012;18;;30.7;10.66
2012;18;;30.96;10.62
2012;18;;30.09;10.86
2012;18;;30.08;10.86
2012;18;;30.08;10.86
2012;18;;30.55;10.72
2012;18;;30.48;10.74
2012;18;;30.43;10.76
2012;18;;30.35;10.78
2012;18;;30.26;10.81
2012;18;;30.22;10.82
2012;18;;30.21;10.82
2012;18;;30.2;10.82
2012;18;;30.19;10.82
2012;18;;30.19;10.82
2012;18;;30.18;10.83
2012;18;;30.14;10.84
2012;18;;30.1;10.86
2012;18;;32.33;14.65
2012;18;;30.08;10.86
2012;18;;30.51;10.68
2012;18;;30.21;10.72
2012;18;;30.01;10.73
2012;18;;29.92;10.74
2012;18;;28.77;10.92
2012;18;;28.69;10.93
2012;18;;28.64;10.93
2012;18;;28.59;10.93
2012;18;;28.5;10.94
2012;18;;28.42;10.95
2012;18;;28.37;10.95
2012;18;;28.33;10.96
2012;18;;28.2;10.97
2012;18;3.3;27.99;11.01
2012;18;;32.33;14.65
2012;18;;32.32;14.65
2012;18;;32.32;14.66
2012;18;;32.32;14.66
2012;18;;32.32;14.67
2012;18;;28.8;10.91
2012;18;;30.57;10.71
2012;18;;28.88;10.9
2012;18;;28.91;10.89
2012;18;;29.87;10.75
2012;18;;29.79;10.76
2012;18;;29.69;10.77
2012;18;;29.62;10.77
2012;18;;29.59;10.78
2012;18;;29.58;10.78
2012;18;;29.56;10.78
2012;18;;29.53;10.79
2012;18;;29.4;10.81
2012;18;;29.36;10.82
2012;18;;29.34;10.82
2012;18;;29.27;10.84
2012;18;;29.11;10.86
2012;18;;28.94;10.89
2012;18;;28.93;10.89
2012;18;;28.87;10.9
2012;18;;31.79;15.53
2012;18;;30.57;10.7
2012;18;;30.59;10.7
2012;18;;29.2;14.28
2012;18;;29.19;14.28
2012;18;;29.16;14.28
2012;18;;29.15;14.29
2012;18;;29.13;14.3
2012;18;;29.1;14.31
2012;18;;29.24;14.28
2012;18;;28.97;14.29
2012;18;;28.69;14.27
2012;18;;31.09;11.19
2012;18;;31.09;11.19
2012;18;;31.09;11.19
2012;18;;31.08;11.19
2012;18;;31.08;11.19
2012;18;;28.76;14.28
2012;18;;31.09;11.19
2012;18;;31.1;11.19
2012;18;;31.09;11.19
2012;18;4.8;31.11;16.19
2012;18;;31.1;16.21
2012;18;;31.01;11.22
2012;18;2.7;31.04;11.21
2012;18;;31.07;11.2
2012;18;;31.07;11.2
2012;18;;31.09;11.19
2012;18;;31.09;11.19
2012;18;;31.09;11.19
2012;18;;31.09;11.19
2012;18;;31.09;11.19
2012;18;;31.08;11.19
2012;18;;31.09;11.19
2012;18;;31.08;11.19
2012;18;;31.09;11.19
2012;18;;31.08;11.2
2012;18;;31.08;11.19
2012;18;;31.09;11.19
2012;18;;31.1;11.19
2012;18;;31.1;11.19
2012;18;;31.1;11.19
2012;18;;31.1;11.19
2012;18;;31.1;11.19
2012;18;2.5;31.1;11.19
2012;18;;30.75;10.64
2012;18;;30.74;10.65
2012;18;;30.74;10.65
2012;18;;30.75;10.64
2012;18;;30.75;10.64
2012;18;;30.72;10.65
2012;18;;30.7;10.66
2012;18;;30.67;10.67
2012;18;;30.65;10.68
2012;18;;30.63;10.68
2012;18;;31.1;11.19
2012;18;;30.57;10.7
2012;18;;31.09;11.19
2012;18;;31.1;11.19
2012;18;;31.11;11.19
2012;18;;31.11;11.19
2012;18;;28.66;14.27
2012;18;;28.56;14.27
2012;18;2.6;28.5;14.26
2012;18;;28.4;14.25
2012;18;;31.11;11.19
2012;18;;31.11;11.19
2012;18;;31.11;11.19
2012;18;;31.11;11.19
2012;18;;31.11;11.19
2012;18;;31.1;11.19
2012;18;;31.1;11.19
2012;18;;31.1;11.19
2012;18;;31.09;11.19
2012;18;;31.1;11.19
2012;18;;31.74;15.59
2012;18;;32.1;15.1
2012;18;;31.67;15.66
2012;18;;31.6;11.02
2012;18;;31.6;11.02
2012;18;;31.6;11.02
2012;18;;31.6;11.02
2012;18;;31.6;11.02
2012;18;;31.6;11.02
2012;18;;30.52;15.83
2012;18;;31.6;11.02
2012;18;;31.6;11.02
2012;18;;31.6;11.02
2012;18;;31.6;11.02
